CustomerID,Recency,Frequency,Monetary,Cluster,Segment
13068,10,2,344.0,0,Average Performance
13069,1,38,9284.45,2,High Performance
13070,192,4,751.7,1,Low Performance
13071,612,1,129.22,1,Low Performance
13072,267,1,177.15,1,Low Performance
13073,411,2,418.08,1,Low Performance
13074,511,4,1378.74,1,Low Performance
13075,130,1,919.61,1,Low Performance
13076,458,1,135.4,1,Low Performance
13077,1,11,2740.65,2,High Performance
13078,3,57,29018.06,2,High Performance
13079,4,6,419.18,2,High Performance
13080,179,4,280.73,1,Low Performance
13081,12,28,56838.37,2,High Performance
13082,126,21,7335.75,0,Average Performance
13083,4,3,395.43,2,High Performance
13084,492,1,122.39999999999999,1,Low Performance
13085,158,8,2433.28,0,Average Performance
13086,383,1,439.33000000000004,1,Low Performance
13087,726,1,313.64,1,Low Performance
13088,417,1,236.11,1,Low Performance
13089,3,203,113416.91,2,High Performance
13090,9,23,13076.74,2,High Performance
13091,28,2,1108.8,0,Average Performance
13092,71,12,2140.28,0,Average Performance
13093,276,55,54144.25,0,Average Performance
13094,21,13,2209.44,2,High Performance
13095,71,1,74.39999999999999,0,Average Performance
13096,394,1,419.70000000000005,1,Low Performance
13097,33,27,13015.36,2,High Performance
13098,1,28,28882.44,2,High Performance
13099,99,1,207.35999999999999,1,Low Performance
13101,234,4,695.4,1,Low Performance
13102,1,37,11380.1,2,High Performance
13103,40,3,709.64,0,Average Performance
13104,3,9,1709.1,2,High Performance
13105,436,1,72.0,1,Low Performance
13106,133,2,603.46,1,Low Performance
13107,44,9,5253.07,0,Average Performance
13108,373,2,748.46,1,Low Performance
13109,60,3,1134.03,0,Average Performance
13110,31,12,2957.4700000000003,2,High Performance
13111,719,1,321.88000000000005,1,Low Performance
13112,541,1,20.6,1,Low Performance
13113,1,37,18230.07,2,High Performance
13114,731,1,234.38,1,Low Performance
13115,12,10,5494.7,2,High Performance
13116,138,1,501.14,1,Low Performance
13117,22,18,2255.66,2,High Performance
13118,20,9,2415.41,2,High Performance
13119,669,1,134.9,1,Low Performance
13120,239,1,30.599999999999998,1,Low Performance
13121,269,1,283.73,1,Low Performance
13122,94,2,922.39,0,Average Performance
13123,473,2,506.75,1,Low Performance
13124,90,4,4641.66,0,Average Performance
13125,524,1,148.62,1,Low Performance
13126,5,13,3774.81,2,High Performance
13127,78,1,259.17,0,Average Performance
13128,631,1,263.5,1,Low Performance
13129,452,2,233.25,1,Low Performance
13130,94,1,64.0,1,Low Performance
13131,23,7,3313.77,0,Average Performance
13132,262,1,77.3,1,Low Performance
13133,274,3,200.45000000000002,1,Low Performance
13134,86,6,2475.23,0,Average Performance
13135,197,2,3371.45,1,Low Performance
13136,56,13,6274.56,0,Average Performance
13137,11,16,7586.94,2,High Performance
13138,22,7,1274.01,0,Average Performance
13139,16,8,8202.98,2,High Performance
13140,108,5,1054.92,0,Average Performance
13141,85,17,7656.08,0,Average Performance
13142,19,1,307.09,0,Average Performance
13143,585,1,405.1,1,Low Performance
13144,333,2,135.35,1,Low Performance
13145,40,7,1128.52,0,Average Performance
13146,26,1,228.91,0,Average Performance
13147,10,4,712.8000000000001,2,High Performance
13148,29,26,8488.32,2,High Performance
13149,14,4,1676.06,0,Average Performance
13150,484,3,449.96999999999997,1,Low Performance
13151,296,3,2454.71,1,Low Performance
13152,417,7,2146.38,1,Low Performance
13153,6,1,486.22,0,Average Performance
13154,399,3,1624.84,1,Low Performance
13155,33,6,1370.48,0,Average Performance
13156,385,3,1586.54,1,Low Performance
13157,49,9,5687.36,0,Average Performance
13158,95,5,1508.18,0,Average Performance
13159,9,4,1429.35,2,High Performance
13160,22,1,91.8,0,Average Performance
13161,313,2,472.13,1,Low Performance
13162,122,16,9275.49,0,Average Performance
13163,610,1,17.65,1,Low Performance
13164,569,2,372.2,1,Low Performance
13165,46,3,1451.16,0,Average Performance
13166,283,2,875.93,1,Low Performance
13167,19,5,1113.15,0,Average Performance
13168,36,5,1840.73,0,Average Performance
13169,64,3,840.08,0,Average Performance
13170,27,1,108.81,0,Average Performance
13171,22,3,468.41,0,Average Performance
13172,400,1,69.6,1,Low Performance
13173,4,11,2389.82,2,High Performance
13174,16,11,7972.46,2,High Performance
13175,582,2,831.45,1,Low Performance
13176,46,1,481.49,0,Average Performance
13177,65,2,512.2,0,Average Performance
13178,26,21,14059.19,2,High Performance
13179,619,1,572.3100000000001,1,Low Performance
13180,607,1,86.10000000000001,1,Low Performance
13181,381,1,359.69,1,Low Performance
13182,45,1,121.18,0,Average Performance
13183,8,15,7036.18,2,High Performance
13184,15,10,1667.95,2,High Performance
13185,268,1,71.4,1,Low Performance
13186,40,3,1575.89,0,Average Performance
13187,337,4,328.36,1,Low Performance
13188,11,1,114.60000000000001,0,Average Performance
13189,19,2,260.68,0,Average Performance
13190,544,3,570.66,1,Low Performance
13191,658,1,159.21,1,Low Performance
13192,95,6,2558.58,0,Average Performance
13193,61,1,112.08,0,Average Performance
13194,136,2,472.78,1,Low Performance
13195,414,1,136.73,1,Low Performance
13196,11,7,3068.84,2,High Performance
13197,610,1,373.01000000000005,1,Low Performance
13198,10,8,4974.2300000000005,2,High Performance
13199,4,66,15949.210000000001,2,High Performance
13200,19,4,870.09,0,Average Performance
13201,502,4,1233.06,1,Low Performance
13202,394,7,1580.3,1,Low Performance
13203,10,10,2648.25,2,High Performance
13204,731,1,966.6600000000001,1,Low Performance
13205,443,1,2803.2,1,Low Performance
13206,400,13,8308.19,1,Low Performance
13207,15,4,535.86,0,Average Performance
13208,59,8,1951.82,0,Average Performance
13209,30,13,8509.51,2,High Performance
13210,94,1,353.48,0,Average Performance
13211,10,10,2618.77,2,High Performance
13212,20,3,786.83,0,Average Performance
13213,57,11,3851.52,0,Average Performance
13214,418,7,3264.23,1,Low Performance
13215,402,1,81.6,1,Low Performance
13216,268,1,333.74,1,Low Performance
13217,122,4,666.48,0,Average Performance
13218,127,1,62.63999999999999,1,Low Performance
13219,618,1,76.23,1,Low Performance
13220,78,5,1336.0900000000001,0,Average Performance
13221,240,2,844.86,1,Low Performance
13222,577,1,88.5,1,Low Performance
13223,200,6,969.1200000000001,1,Low Performance
13224,60,2,2152.95,0,Average Performance
13225,3,16,16260.07,2,High Performance
13226,273,2,312.46,1,Low Performance
13227,202,1,257.7,1,Low Performance
13228,81,1,358.0,0,Average Performance
13229,226,1,160.95,1,Low Performance
13230,4,30,6109.51,2,High Performance
13232,13,7,1327.75,2,High Performance
13233,74,4,1176.46,0,Average Performance
13234,673,2,346.5,1,Low Performance
13235,212,1,1031.07,1,Low Performance
13236,25,2,744.85,0,Average Performance
13237,388,1,643.0,1,Low Performance
13238,17,6,1006.63,0,Average Performance
13239,262,5,1594.69,1,Low Performance
13240,96,8,1455.39,0,Average Performance
13241,412,1,112.53,1,Low Performance
13242,112,7,699.4,0,Average Performance
13243,203,5,1220.38,1,Low Performance
13244,93,1,121.74000000000001,1,Low Performance
13245,51,2,989.22,0,Average Performance
13246,18,11,3351.75,2,High Performance
13247,18,4,501.12,0,Average Performance
13248,125,2,465.68,1,Low Performance
13249,92,9,1608.93,0,Average Performance
13250,461,2,253.09,1,Low Performance
13251,402,1,252.68,1,Low Performance
13252,394,2,399.3,1,Low Performance
13253,157,4,2951.11,0,Average Performance
13254,376,1,51.410000000000004,1,Low Performance
13255,9,3,678.76,2,High Performance
13257,436,1,149.75,1,Low Performance
13258,12,5,1009.43,2,High Performance
13259,62,9,1398.79,0,Average Performance
13260,61,1,557.62,0,Average Performance
13261,269,2,944.1,1,Low Performance
13262,263,3,573.45,1,Low Performance
13263,1,38,8650.98,2,High Performance
13264,443,1,722.5600000000001,1,Low Performance
13265,53,5,2092.66,0,Average Performance
13266,11,19,6135.04,2,High Performance
13267,3,36,9429.81,2,High Performance
13268,18,10,3152.71,2,High Performance
13269,1,28,8537.32,2,High Performance
13270,366,1,590.0,1,Low Performance
13271,37,1,211.49,0,Average Performance
13272,31,2,276.56,0,Average Performance
13273,113,1,138.98,1,Low Performance
13274,409,1,360.85,1,Low Performance
13275,384,2,238.86,1,Low Performance
13276,64,5,1891.91,0,Average Performance
13277,16,7,523.3,0,Average Performance
13278,41,4,1425.35,0,Average Performance
13279,78,1,137.75,0,Average Performance
13280,122,7,2293.33,0,Average Performance
13281,439,1,350.85,1,Low Performance
13282,18,4,1313.19,0,Average Performance
13283,60,4,373.36,0,Average Performance
13284,331,1,201.19,1,Low Performance
13285,23,6,3364.59,0,Average Performance
13286,600,1,734.91,1,Low Performance
13287,603,3,781.59,1,Low Performance
13288,443,5,927.61,1,Low Performance
13289,724,1,307.95,1,Low Performance
13291,156,11,3270.79,0,Average Performance
13292,39,5,994.51,0,Average Performance
13293,392,6,1192.94,1,Low Performance
13294,190,3,1689.53,1,Low Performance
13295,360,4,1101.97,1,Low Performance
13296,137,6,792.51,0,Average Performance
13297,8,7,4368.62,2,High Performance
13298,1,1,360.0,2,High Performance
13299,268,3,1218.7,1,Low Performance
13300,169,3,1285.51,1,Low Performance
13301,104,4,600.19,0,Average Performance
13302,155,2,159.2,1,Low Performance
13303,400,1,61.72,1,Low Performance
13304,351,4,1217.99,1,Low Performance
13305,4,16,3616.41,2,High Performance
13306,430,1,53.65,1,Low Performance
13307,120,3,273.34,0,Average Performance
13308,23,4,1670.3700000000001,0,Average Performance
13309,7,6,1706.3700000000001,2,High Performance
13310,28,5,1541.2,0,Average Performance
13311,4,2,598.57,2,High Performance
13312,451,1,124.75,1,Low Performance
13313,22,12,3445.32,2,High Performance
13314,2,3,775.94,2,High Performance
13315,689,1,310.26,1,Low Performance
13316,37,10,12940.82,2,High Performance
13317,66,19,6486.09,0,Average Performance
13318,1,3,640.76,2,High Performance
13319,5,58,21323.22,2,High Performance
13320,78,6,2211.6,0,Average Performance
13321,72,2,567.36,0,Average Performance
13322,17,1,199.48000000000002,0,Average Performance
13323,3,5,787.85,2,High Performance
13324,36,18,10513.47,2,High Performance
13325,82,1,675.3,0,Average Performance
13326,432,1,281.76,1,Low Performance
13327,39,19,9052.87,2,High Performance
13328,316,1,1308.48,1,Low Performance
13329,32,8,4808.77,0,Average Performance
13330,93,6,2796.1,0,Average Performance
13331,402,1,262.4,1,Low Performance
13332,14,1,350.9,0,Average Performance
13333,411,3,1015.74,1,Low Performance
13334,82,5,6201.8,0,Average Performance
13336,77,1,795.12,0,Average Performance
13337,546,1,1575.26,1,Low Performance
13338,158,4,2345.62,0,Average Performance
13339,201,1,860.12,1,Low Performance
13340,45,12,22100.56,2,High Performance
13341,261,1,775.85,1,Low Performance
13343,178,1,303.43,1,Low Performance
13344,68,3,2511.69,0,Average Performance
13345,288,1,339.5,1,Low Performance
13346,463,6,299.4,1,Low Performance
13347,70,1,291.36,0,Average Performance
13348,64,1,233.76,0,Average Performance
13349,11,1,197.32,0,Average Performance
13350,16,2,879.12,0,Average Performance
13351,66,1,323.94,0,Average Performance
13352,60,1,347.97999999999996,0,Average Performance
13354,71,1,743.53,0,Average Performance
13355,122,1,674.7,1,Low Performance
13356,80,1,768.24,0,Average Performance
13357,257,5,3795.0099999999998,1,Low Performance
13358,269,1,389.03,1,Low Performance
13359,64,2,943.3100000000001,0,Average Performance
13360,432,4,1503.65,1,Low Performance
13361,472,2,1450.5,1,Low Performance
13362,9,7,5394.07,2,High Performance
13363,18,3,1623.86,0,Average Performance
13364,71,1,134.95999999999998,0,Average Performance
13365,34,2,2225.37,0,Average Performance
13366,50,1,56.160000000000004,0,Average Performance
13367,432,1,460.20000000000005,1,Low Performance
13368,257,4,1021.5,1,Low Performance
13369,366,1,258.28000000000003,1,Low Performance
13370,372,1,754.87,1,Low Performance
13371,505,2,2297.66,1,Low Performance
13372,90,1,328.64,0,Average Performance
13373,61,6,7587.1900000000005,0,Average Performance
13374,415,2,372.8,1,Low Performance
13375,89,2,1792.23,0,Average Performance
13376,99,3,869.76,0,Average Performance
13377,397,2,1452.88,1,Low Performance
13379,26,3,572.56,0,Average Performance
13380,433,1,62.4,1,Low Performance
13381,32,12,8224.37,2,High Performance
13382,281,5,1387.58,1,Low Performance
13383,544,1,305.28000000000003,1,Low Performance
13384,31,11,6680.83,2,High Performance
13385,330,1,534.57,1,Low Performance
13386,414,2,835.46,1,Low Performance
13387,417,1,181.84,1,Low Performance
13388,131,3,1185.65,0,Average Performance
13389,11,3,797.96,0,Average Performance
13390,75,1,544.08,0,Average Performance
13391,204,1,59.8,1,Low Performance
13392,677,1,91.14,1,Low Performance
13393,584,4,1131.45,1,Low Performance
13394,2,19,6621.7,2,High Performance
13395,185,3,1180.23,1,Low Performance
13396,29,2,1360.99,0,Average Performance
13397,73,10,3191.87,0,Average Performance
13398,192,2,670.34,1,Low Performance
13399,464,3,275.4,1,Low Performance
13400,583,1,310.83,1,Low Performance
13402,127,4,1226.8500000000001,0,Average Performance
13403,18,3,229.5,0,Average Performance
13404,1,2,252.49,2,High Performance
13405,204,5,1198.81,1,Low Performance
13406,427,2,568.92,1,Low Performance
13407,579,3,2244.7,1,Low Performance
13408,2,106,50174.78,2,High Performance
13410,24,9,2201.96,2,High Performance
13411,107,1,213.55,1,Low Performance
13412,620,1,487.34999999999997,1,Low Performance
13413,640,6,429.44,1,Low Performance
13414,134,6,2494.14,0,Average Performance
13415,473,4,784.17,1,Low Performance
13416,44,3,940.8000000000001,0,Average Performance
13417,5,6,1669.49,2,High Performance
13418,12,31,11559.66,2,High Performance
13419,64,1,221.06,0,Average Performance
13420,150,2,159.85,1,Low Performance
13421,40,8,4048.25,0,Average Performance
13422,64,1,2626.3,0,Average Performance
13423,429,1,217.03,1,Low Performance
13424,450,1,572.77,1,Low Performance
13425,108,5,3390.4300000000003,0,Average Performance
13426,1,22,8167.38,2,High Performance
13427,19,6,1006.53,0,Average Performance
13428,10,3,478.54,0,Average Performance
13429,11,4,1006.8,2,High Performance
13430,19,2,679.45,0,Average Performance
13431,67,8,3316.24,0,Average Performance
13432,571,2,436.55,1,Low Performance
13433,501,4,658.3199999999999,1,Low Performance
13434,74,5,1666.8600000000001,0,Average Performance
13435,5,9,4447.33,2,High Performance
13436,2,1,196.89,2,High Performance
13437,14,7,3408.06,2,High Performance
13438,547,1,46.5,1,Low Performance
13439,255,3,986.61,1,Low Performance
13440,423,7,1295.25,1,Low Performance
13441,92,2,720.9,0,Average Performance
13442,667,3,419.87,1,Low Performance
13443,449,6,1269.3700000000001,1,Low Performance
13444,374,2,619.08,1,Low Performance
13445,626,1,241.89999999999998,1,Low Performance
13446,430,11,3881.89,1,Low Performance
13447,23,3,1129.14,0,Average Performance
13448,17,12,8386.22,2,High Performance
13449,24,1,291.88,0,Average Performance
13450,27,13,4120.04,2,High Performance
13451,26,11,7088.92,2,High Performance
13452,259,3,729.8,1,Low Performance
13453,166,3,781.6899999999999,1,Low Performance
13454,641,1,219.87,1,Low Performance
13455,25,6,2212.9900000000002,0,Average Performance
13456,18,6,1766.72,2,High Performance
13457,689,2,148.22,1,Low Performance
13458,7,16,11959.27,2,High Performance
13459,625,2,1160.4099999999999,1,Low Performance
13460,29,2,183.44,0,Average Performance
13461,39,6,4160.0,0,Average Performance
13462,253,5,1153.85,1,Low Performance
13464,58,6,3097.64,0,Average Performance
13465,446,2,931.12,1,Low Performance
13466,184,5,1013.35,1,Low Performance
13467,11,2,1071.91,0,Average Performance
13468,2,72,12793.28,2,High Performance
13469,653,1,82.4,1,Low Performance
13470,99,2,165.0,0,Average Performance
13471,1,4,2501.84,2,High Performance
13472,464,2,592.24,1,Low Performance
13473,61,8,2657.7599999999998,0,Average Performance
13474,236,3,646.59,1,Low Performance
13475,191,4,1431.78,1,Low Performance
13476,179,5,2061.4700000000003,1,Low Performance
13477,38,11,2819.17,0,Average Performance
13478,469,5,2215.78,1,Low Performance
13479,201,4,851.37,1,Low Performance
13480,417,2,627.82,1,Low Performance
13481,46,11,3830.84,0,Average Performance
13482,232,2,336.09,1,Low Performance
13483,66,1,140.34,0,Average Performance
13484,241,3,790.72,1,Low Performance
13485,233,11,3015.2200000000003,1,Low Performance
13486,78,3,1122.41,0,Average Performance
13487,58,5,846.87,0,Average Performance
13488,17,23,14205.96,2,High Performance
13489,105,4,449.52,0,Average Performance
13490,654,1,154.25,1,Low Performance
13491,52,27,4467.66,2,High Performance
13492,136,3,1269.84,0,Average Performance
13493,275,2,498.63,1,Low Performance
13494,312,1,316.26000000000005,1,Low Performance
13495,8,10,4863.31,2,High Performance
13496,11,2,653.33,0,Average Performance
13497,283,6,1166.83,1,Low Performance
13498,730,1,327.38,1,Low Performance
13499,18,5,1159.11,0,Average Performance
13500,23,4,1466.3,0,Average Performance
13501,288,3,2885.11,1,Low Performance
13502,17,5,780.5,0,Average Performance
